Quantity,Unit_Price,Total_Sales,Category,Performance_Score,Region
2,83.65054705375695,167.3010941075139,Books,0.3016365796414751,South
6,296.66064594322216,1779.963875659333,Electronics,9.627591825446732,North
9,189.4302749041279,1704.8724741371511,Electronics,13.832148382240613,South
8,421.5427698612647,3372.3421588901174,Electronics,24.32074361772335,East
8,489.44802924243845,3915.5842339395076,Clothing,28.238510738359917,North
7,126.85957710484986,888.017039733949,Electronics,5.603696041867853,North
2,392.3907628524998,784.7815257049996,Clothing,1.4149268804383917,North
2,447.2134914386358,894.4269828772716,Electronics,1.612612860025686,South
6,133.85020645643476,803.1012387386086,Electronics,4.343869573320366,South
7,488.8579840474059,3422.0058883318416,Clothing,21.594046052808565,North
9,52.71872975532893,474.46856779796036,Books,3.8495076506013275,North
4,42.735633921910136,170.94253568764054,Beauty,0.6164038801434818,West
3,320.67742770883837,962.032283126515,Clothing,2.6017534039599117,South
6,292.91428775003425,1757.4857265002056,Books,9.506010456265615,North
6,489.01894521014776,2934.113671260887,Clothing,15.870237133828935,East
10,40.37625998043778,403.7625998043778,Electronics,3.6398318325962573,East
4,74.18566254525787,296.7426501810315,Clothing,1.0700281251816757,West
2,439.63872923380524,879.2774584676105,Beauty,1.585298927917217,East
10,374.0466463795945,3740.466463795945,Beauty,33.71948989401078,West
3,253.40521595909988,760.2156478772996,Clothing,2.055953510396121,East
2,171.89173129747314,343.7834625949463,Clothing,0.6198265967573566,West
4,27.220618303431465,108.88247321372586,Clothing,0.3926207055404755,South
9,434.903162020962,3914.128458188658,Electronics,31.75651342967295,South
6,296.19549866074755,1777.1729919644854,Clothing,9.612496300524162,South
4,155.4585118644497,621.8340474577988,Books,2.242279360818131,East
10,459.91313260769556,4599.131326076956,Clothing,41.4601664717239,South
3,492.20857750466564,1476.6257325139968,Beauty,3.9934377393839067,West
10,142.85339845200673,1428.5339845200674,Electronics,12.877922505256597,South
1,93.49878187931725,93.49878187931725,Electronics,0.08428711395215836,East
2,307.08792742477374,614.1758548495475,Beauty,1.107332292974384,South
2,265.2956378188308,530.5912756376616,Electronics,0.9566329402968522,North
5,23.002586535827312,115.01293267913655,Electronics,0.5184082598643311,West
2,397.4221184603357,794.8442369206714,Beauty,1.4330695101038293,North
4,415.2478225455204,1660.9912901820817,Beauty,5.989389779636858,North
1,52.7632597184251,52.7632597184251,Beauty,0.047564928601043055,South
8,455.13851117674,3641.10808941392,Electronics,26.25903664419357,East
3,119.19667227558607,357.5900168267582,Beauty,0.9670788182674221,South
2,266.6389850327986,533.2779700655972,Clothing,0.9614769332313126,West
8,114.51284126427076,916.1027301141661,Clothing,6.606773149595171,West
8,302.184678628422,2417.477429027376,Books,17.4344256848356,North
1,271.6519232016441,271.6519232016441,Clothing,0.24488828780436667,West
1,266.2795685284642,266.2795685284642,Beauty,0.24004522716306123,West
10,312.49388191314273,3124.9388191314274,Clothing,28.170642338594835,West
1,102.95019869807079,102.95019869807079,Electronics,0.09280736020991039,North
7,104.73605801928804,733.1524061350162,Clothing,4.626446399694711,North
10,99.9443783630144,999.4437836301439,Books,9.009767869312201,East
10,170.57701515665556,1705.7701515665556,Electronics,15.377146124412223,West
10,169.37814730319477,1693.7814730319476,Books,15.269070800491255,West
4,368.6436795028367,1474.5747180113467,Electronics,5.317187873032073,West
5,74.81695827073746,374.0847913536873,Clothing,1.6861464290141974,East
2,173.5739149890523,347.1478299781046,Clothing,0.6258924044887816,West
8,235.08547480030734,1880.6837984024587,Books,13.563163620979024,East
1,451.089221935746,451.089221935746,Clothing,0.40664710157362227,West
1,143.92275405377785,143.92275405377785,Electronics,0.12974322581974387,West
5,489.9141024739663,2449.5705123698317,Books,11.041172128662529,East
10,344.1222663759206,3441.222663759206,Beauty,31.02187226026138,North
2,247.89191170507013,495.78382341014026,Clothing,0.8938766212664673,East
2,86.14367103741804,172.2873420748361,Books,0.31062656736469213,North
4,131.33344399462766,525.3337759785106,Beauty,1.8943077951954892,West
10,472.5013651598913,4725.0136515989125,Clothing,42.59496819882308,North
10,445.986160831243,4459.86160831243,Clothing,40.20468032149201,South
2,111.53867314362303,223.07734628724606,Electronics,0.40219873090811864,South
1,472.0228578736352,472.0228578736352,Electronics,0.42551831809928026,South
4,354.83010047612487,1419.3204019044995,Books,5.117945626472853,East
9,293.9240916178775,2645.316824560897,Beauty,21.462259136937835,East
4,198.75500864840598,795.0200345936239,Electronics,2.8667729312894865,South
2,432.7827623612377,865.5655247224754,Clothing,1.560576909109049,West
8,74.38476069489535,595.0780855591628,Beauty,4.2915993898357,East
9,131.82283427564974,1381.9756075398602,Books,11.212387996235941,East
8,385.70086001068165,3085.606880085453,Clothing,22.25285878475024,North
8,174.33620172592947,1394.6896138074358,Books,10.058258304037489,South
10,168.4486659699305,1684.486659699305,Clothing,15.185280084207518,North
6,434.2935009313505,2605.7610055881028,Electronics,14.094220506118468,North
2,40.4628833542897,80.9257667085794,Clothing,0.14590562963774142,North
9,38.12718897729853,343.1447007956868,Electronics,2.784037216852657,South
3,214.25228437352158,642.7568531205648,Beauty,1.738293880419676,North
9,319.1200114400149,2872.080102960134,Books,23.302058513163352,West
3,454.18106882973086,1362.5432064891925,Electronics,3.6849090074241433,East
4,66.36235983484949,265.44943933939794,Beauty,0.9571875351709026,West
8,274.5392875713844,2196.3143005710754,Beauty,15.839435766419507,South
2,364.45500754076164,728.9100150815233,Books,1.3141929823502092,South
3,226.12910073879615,678.3873022163884,Clothing,1.834654100181125,South
5,405.78855967310034,2028.9427983655016,Books,9.145238548079622,South
3,106.826138294342,320.478414883026,Books,0.8667129174790253,West
10,88.60704128388542,886.0704128388543,Clothing,7.987731642641362,North
4,242.38965972987748,969.5586389195099,Electronics,3.4961439214208956,South
9,310.53805805562405,2794.8425225006163,Clothing,22.675406555431437,North
7,399.3271170014963,2795.289819010474,Electronics,17.639249917271226,North
7,108.69366806744948,760.8556764721463,Electronics,4.801263660387684,West
9,101.58961700827057,914.3065530744351,Electronics,7.41804686323016,West
7,43.77536323902792,306.42754267319543,Electronics,1.9336642554871821,South
5,316.7624436905225,1583.8122184526126,Beauty,7.138860969752717,South
9,67.76665475498993,609.8998927949094,Clothing,4.948303139049427,West
1,473.9800830771619,473.9800830771619,Clothing,0.42728271396031536,North
5,339.7864872388561,1698.9324361942806,Electronics,7.657752805344409,North
5,109.55504113984219,547.7752056992109,Books,2.4690370427782904,East
9,135.1115694683778,1216.0041252154003,Beauty,9.865810932227534,North
9,322.9976958659324,2906.979262793392,Books,23.585206000469388,West
3,290.2960883564193,870.888265069258,Beauty,2.3552603668859495,South
5,362.4129025334985,1812.0645126674924,Beauty,8.16768331083751,South
8,230.23837430601068,1841.9069944480855,Electronics,13.283512072335627,West
10,221.05070702079678,2210.507070207968,Clothing,19.92723943282578,East
1,71.6821222388532,71.6821222388532,Clothing,0.0646198708051327,North
5,474.313254955151,2371.566274775755,Electronics,10.689576528661586,West
7,487.81985591780165,3414.7389914246114,Electronics,21.54818940860734,East
1,345.88169834146873,345.88169834146873,Beauty,0.3118048121707393,North
9,158.66618369553248,1427.9956532597923,Clothing,11.585762609652562,North
2,298.88611685180723,597.7722337036145,Clothing,1.0777572791193397,West
4,263.528126562206,1054.112506248824,Beauty,3.801037795220468,West
5,273.3834061868369,1366.9170309341846,Electronics,6.1612295493970395,North
9,129.95878792785913,1169.6290913507323,Books,9.489556192134923,North
2,221.05269092289174,442.1053818457835,Electronics,0.79709673109102,South
8,437.0084962720591,3496.067970176473,Clothing,25.213032594764933,West
3,354.6009899231769,1381.9756075398602,Clothing,3.7374626654119805,East
6,402.1612359460391,2412.9674156762344,Electronics,13.051425191215527,East
5,422.50115178501267,2112.505758925063,Electronics,9.521889486054114,East
7,186.7625213747387,1307.3376496231708,Beauty,8.249754773594256,South
10,152.52345269186912,1525.2345269186912,Clothing,13.749656817999696,South
10,251.0110632914634,2510.1106329146337,Electronics,22.62810024863021,South
2,212.17366096802925,424.3473219360585,Clothing,0.7650797231879182,South
2,343.52364921662326,687.0472984332465,Beauty,1.23871632912419,West
2,16.018444130082248,32.036888260164496,Electronics,0.05776111297241143,East
6,293.84045073430883,1763.0427044058529,Electronics,9.536067423033428,South
9,446.995899637559,4022.963096738031,Clothing,32.639521919973284,West
2,65.42553743545002,130.85107487090005,Beauty,0.2359187838969201,South
10,28.739859764213858,287.39859764213855,Electronics,2.5908357159583493,West
1,375.6269338332668,375.6269338332668,Beauty,0.33861949363543514,South
2,378.5806495738396,757.1612991476792,Books,1.3651288159839012,West
9,106.92654682331498,962.3389214098348,Electronics,7.807748061439685,South
2,389.8334715501556,779.6669431003112,Beauty,1.4057055109584016,East
8,62.720649599608436,501.7651967968675,Clothing,3.6186431069643845,North
5,366.10433565625175,1830.5216782812588,Beauty,8.250876973367221,North
8,253.27225906701844,2026.1780725361475,Clothing,14.612442956328785,South
6,44.31143101673148,265.8685861003889,Books,1.4380484127718782,East
2,484.48399500813804,968.9679900162761,Beauty,1.7470070464856433,South
4,250.04786105044093,1000.1914442017637,Books,3.6066031465616994,East
1,317.84788235415857,317.84788235415857,Electronics,0.2865329380870092,North
9,329.24470426050624,2963.202338344556,Beauty,24.041360894942194,North
1,121.03155496954817,121.03155496954817,Books,0.10910730878496999,North
5,104.08580609188346,520.4290304594173,Clothing,2.345777138089519,South
10,56.98546048034315,569.8546048034315,Electronics,5.1371150560255545,North
10,319.79157236296805,3197.9157236296805,Clothing,28.828513226502167,West
4,264.18293932764897,1056.7317573105959,Electronics,3.810482586191021,West
3,399.04369598613965,1197.131087958419,Electronics,3.2375627488921266,East
9,140.76882874819498,1381.9756075398602,Electronics,11.212387996235941,North
10,301.41519070909675,3014.1519070909676,Beauty,27.17192247381469,East
10,65.22853990488424,652.2853990488425,Clothing,5.880210699420969,East
8,500.6306136554904,4005.044909243923,Books,28.883685529479912,West
8,35.62608626622149,285.00869012977194,Electronics,2.05543297651346,East
8,308.9562843171784,2471.6502745374273,Electronics,17.82511080058498,West
6,279.68593848142604,1678.115630888556,Beauty,9.076707988869984,West
1,147.46192746233848,147.46192746233848,Electronics,0.13293371350726088,North
5,160.18468940588937,800.9234470294468,Beauty,3.610075152308466,South
3,453.83160177995853,1361.4948053398757,Beauty,3.6820736750690943,West
5,339.86320694028325,1699.3160347014164,Books,7.6594818338105,East
3,349.0802671654021,1047.2408014962064,Clothing,2.832194270241704,South
9,373.8761980641622,3364.88578257746,Clothing,27.300340723407665,North
9,111.1666071012175,1000.4994639109575,Clothing,8.117356137251615,East
5,61.954067622410044,309.77033811205024,Beauty,1.3962560400599553,South
1,252.3640236771804,252.3640236771804,Books,0.2275006667847192,North
5,86.01671096606529,430.0835548303264,Clothing,1.9385547526021836,West
3,356.37223901704937,1069.116717051148,Books,2.891356253428836,North
6,316.92892157745223,1901.5735294647134,Books,10.28536253915765,East
9,313.1961047323079,2818.764942590771,Beauty,22.86949641808629,South
2,52.431161288307415,104.86232257661483,Electronics,0.18906219641901634,North
8,206.43441345050803,1651.4753076040643,Beauty,11.91015195221416,South
6,103.26485840968222,619.5891504580933,Beauty,3.3512766869362545,North
8,222.05667782456095,1776.4534225964876,Books,12.811472325220866,East
9,154.58900078730701,1391.301007085763,Books,11.288047796132641,North
4,53.99850787115241,215.99403148460965,Clothing,0.7788556461934653,South
4,323.5099948933936,1294.0399795735743,Books,4.66619534606339,East
1,276.608361501652,276.608361501652,Electronics,0.24935640890062685,East
10,55.686942441481406,556.869424414814,Electronics,5.02005648508958,East
5,100.32553847365331,501.62769236826654,Beauty,2.261032155626147,North
5,377.02221065938113,1885.1110532969055,Beauty,8.496932632063388,North
3,352.04248749380616,1056.1274624814184,Clothing,2.8562276637916297,West
5,117.55773573243368,587.7886786621684,Beauty,2.6493934114635844,South
2,436.80573690246484,873.6114738049297,Electronics,1.5750834045635336,West
6,79.60062470960649,477.6037482576389,Beauty,2.5832962148317256,West
5,88.59580261680952,442.9790130840476,Beauty,1.9966796253251047,North
9,357.21848229682115,3214.9663406713903,Electronics,26.08399874048195,North
9,461.49968987245757,4153.497208852118,Books,33.69858483235909,East
2,347.4193138403859,694.8386276807718,Beauty,1.252763756115754,South
6,89.02586503728767,534.1551902237261,Beauty,2.8891755688092045,West
6,212.33422662431707,1381.9756075398602,Beauty,7.474925330823961,West
8,87.72637794279164,701.8110235423331,Beauty,5.061338727646361,South
4,308.55762356346463,1234.2304942538585,Books,4.450527556462893,West
3,82.49115935610918,247.47347806832755,Books,0.6692758395399879,North
6,335.68284856695317,2014.097091401719,Clothing,10.893987770202619,West
6,482.5463642622273,2895.2781855733638,Books,15.660181070525992,East
10,27.61495297308835,276.1495297308835,Books,2.4894278206003815,South
10,61.822944899561854,618.2294489956186,Books,5.573203732571909,South
8,32.459416493728426,259.6753319498274,Clothing,1.872733214674003,West
5,133.87788433665617,669.3894216832808,Clothing,3.0171998677273075,West
9,260.4885954284729,2344.397358856256,Books,19.02080808187416,West
1,336.7569679292328,336.7569679292328,Clothing,0.30357906658796197,West
5,157.87725567045942,789.386278352297,Clothing,3.5580726218246275,South
9,66.71917696159163,600.4725926543247,Clothing,4.871816588667129,East
10,142.96942338955182,1429.6942338955182,Clothing,12.88838190048677,North
10,358.7042397255926,3587.0423972559256,Beauty,32.33640537466874,North
5,263.1636623717742,1315.8183118588709,Clothing,5.930907641937889,South
9,149.5552848293392,1345.9975634640527,Electronics,10.920487193267538,West
7,379.54654016870404,2656.825781180928,Electronics,16.76549373241364,North
10,59.69475486912548,596.9475486912548,Clothing,5.381352039959732,South
10,90.83338330513783,908.3338330513783,Beauty,8.188431523292202,South
6,165.93601446881163,995.6160868128698,Beauty,5.385157210076658,South
1,471.7842231097004,471.7842231097004,Clothing,0.4253031940609085,West
6,418.14664526273884,2508.8798715764333,Books,13.570203122054842,East
2,236.955243399964,473.910486799928,Clothing,0.8544399488666377,South
1,447.8292674271232,447.8292674271232,Clothing,0.4037083236385065,West
10,498.08456624768303,4980.8456624768305,Electronics,44.90123801539776,West
5,182.8900688759139,914.4503443795695,Books,4.121785269876398,East
3,13.456056302128733,40.3681689063862,Clothing,0.10917307319717764,North
1,284.8663881416851,284.8663881416851,Electronics,0.2568008399235555,West
6,152.20912276398866,913.254736583932,Books,4.939675437642846,South
7,122.05708196990611,854.3995737893428,Books,5.391558152140133,South
5,423.7300760361526,2118.650380180763,Electronics,9.549585696719218,South
4,334.6150608021754,1338.4602432087015,Clothing,4.826370943971456,West
6,67.60992011592313,405.6595206955388,Books,2.1941592965847843,South
4,343.84529613428765,1375.3811845371506,Clothing,4.959504639466599,West
9,393.6887782429496,3543.199004186546,Books,28.74705006808198,West
8,441.4445263591213,3531.5562108729705,Books,25.46896759861627,East
6,441.82291962575755,2650.9375177545453,Electronics,14.338574352386683,South
3,125.49202133215216,376.4760639964565,Electronics,1.0181548979093857,North
10,231.252888737871,2312.52888737871,Electronics,20.846943877807302,East
6,419.87745906502124,2519.2647543901276,Beauty,13.626373595092284,East
7,379.2396844555352,2654.6777911887466,Beauty,16.75193916929313,West
2,405.7407564909104,811.4815129818209,Beauty,1.463065793585461,South
2,192.87382518687605,385.7476503737521,Clothing,0.6954861980083629,North
9,292.66718551167054,2634.004669605035,Electronics,21.370480186754726,South
8,78.75939901388064,630.0751921110451,Clothing,4.543992419874682,North
2,425.86370834256286,851.7274166851257,Beauty,1.5356274035522415,North
8,241.10392794739963,1928.831423579197,Beauty,13.910395898296661,West
7,203.5182710485512,1424.6278973398585,Electronics,8.989896986492127,South
2,124.74819230062123,249.49638460124245,Electronics,0.44983110532241755,East
8,210.01109202358296,1680.0887361886637,Electronics,12.116507009869137,East
6,118.77350083321407,712.6410049992844,Clothing,3.8545819991250103,North
1,13.86144291315155,13.86144291315155,Clothing,0.012495788660328952,South
4,316.3580908346606,1265.4323633386423,Electronics,4.563038776062054,West
2,447.82486354109335,895.6497270821867,Electronics,1.614817414524953,South
8,17.899645147867766,143.19716118294212,Books,1.0327129572944436,East
2,94.26631540025338,188.53263080050675,Electronics,0.339916114768073,West
2,454.4349726001064,908.8699452002128,Beauty,1.6386528914924436,East
3,111.42113841456008,334.26341524368024,Books,0.9039935495752398,West
4,395.9294618130825,1583.71784725233,Beauty,5.710748481481664,East
1,472.91089156577004,472.91089156577004,Electronics,0.4263188611170378,West
3,238.643502793337,715.930508380011,Electronics,1.936187246360304,West
1,178.99676913607954,178.99676913607954,Clothing,0.16136168593848088,South
1,355.08562621056626,355.08562621056626,Books,0.32010195253467894,West
1,50.73685408236675,50.73685408236675,Books,0.045738168087946694,East
10,204.63441291498015,2046.3441291498016,Beauty,18.447346300362206,West
4,404.1211617679359,1616.4846470717437,Books,5.828902704872136,South
7,260.55789271547167,1823.9052490083018,Books,11.509475795275202,South
10,372.54891883743295,3725.4891883743294,Electronics,33.584473020552046,West
7,16.11938950644722,112.83572654513054,Clothing,0.7120326366841659,North
4,70.0194627468243,280.0778509872972,Beauty,1.0099363122019032,East
1,492.17389042698477,492.17389042698477,Clothing,0.4436840347315046,North
3,276.7103639552525,830.1310918657575,Electronics,2.2450352570035967,North
8,484.0168256031405,3872.134604825124,Electronics,27.92515958945874,East
3,440.71216085779326,1322.13648257338,Books,3.5756316647250226,East
10,351.6465048665616,3516.465048665616,Electronics,31.700165960261085,West
5,61.08337379206689,305.41686896033445,Electronics,1.376633252302597,South
9,368.0095358259485,3312.0858224335366,Beauty,26.87195860429534,North
8,266.28736966741025,2130.298957339282,Clothing,15.36334462206633,West
1,248.9273203098794,248.9273203098794,Clothing,0.22440255360594694,South
7,308.55834555497967,2159.908418884858,Clothing,13.629772533788707,North
6,43.90687289687764,263.4412373812658,Clothing,1.4249192009910596,West
10,427.65310106215776,1381.9756075398602,Books,12.4582088847066,West
3,270.0016867817986,810.0050603453958,Books,2.190605720765862,North
2,214.69791087049654,429.3958217409931,Beauty,0.7741819482606515,West
10,218.07241165117702,2180.7241165117703,Clothing,19.65875259678727,East
1,207.74251334506988,207.74251334506988,Books,0.18727534779677224,East
8,247.1478170317154,1977.1825362537231,Clothing,14.259095691966417,North
1,174.2774694645328,174.2774694645328,Books,0.15710734014707295,West
3,197.7518339302565,593.2555017907696,Beauty,1.6044207125626124,South
7,436.2793499275721,3053.955449493005,Clothing,19.271519913054732,West
7,480.9075237918783,3366.352666543148,Beauty,21.242854887886853,South
8,23.440493300248722,187.52394640198978,Books,1.3523900030735558,West
9,317.85263912290895,2860.6737521061805,Electronics,23.20951532303904,West
1,96.84034342070761,96.84034342070761,Electronics,0.08729945884859623,East
3,29.602421854195086,88.80726556258526,Books,0.24017344274863847,South
9,229.7368781863765,2067.6319036773884,Books,16.775325853034747,South
4,214.5679186836649,858.2716747346597,Clothing,3.094852831072982,East
5,115.62128939825004,578.1064469912502,Electronics,2.6057518073830503,West
4,324.55139632773063,1298.2055853109225,Beauty,4.681216157175852,West
1,18.818177902435245,18.818177902435245,Books,0.016964177215504597,South
10,106.32844358285863,1063.2844358285863,Electronics,9.5852774340866,West
10,66.1892177361193,661.892177361193,Beauty,5.966813712000466,North
7,283.1286069889223,1981.900248922456,Books,12.506479136471347,West
4,166.8859852490269,667.5439409961076,Electronics,2.407105251721282,North
1,498.38975098632073,498.38975098632073,Beauty,0.4492874975440118,East
7,427.0089317645222,2989.0625223516554,Electronics,18.862022997234124,East
3,121.54106943183184,364.62320829549554,Beauty,0.9860996247054559,North
1,118.76030125887625,118.76030125887625,Beauty,0.10705982306935113,East
5,352.66860409534246,1763.3430204767124,Clothing,7.948076494488608,West
4,455.99884904667607,1823.9953961867043,Beauty,6.577168374451708,West
7,138.95308527564654,972.6715969295258,Electronics,6.137895709055607,East
5,355.2036506979778,1381.9756075398602,Clothing,6.2291044423533,West
6,24.625311916084527,147.75187149650716,Books,0.7991705504064281,East
6,425.7737643549996,2554.6425861299977,Books,13.817727660373322,East
1,493.54749262402186,493.54749262402186,Beauty,0.444922307172915,South
10,370.4478071052402,3704.478071052402,Clothing,33.39506237750631,North
9,142.64807751147242,1283.8326976032517,Books,10.41612474869005,East
2,99.66045560080305,199.3209112016061,Electronics,0.35936691404562904,East
1,411.6285552435988,411.6285552435988,Clothing,0.37107417064065895,East
2,403.2187381153766,806.4374762307532,Beauty,1.4539716152042952,North
5,383.5405624681764,1917.702812340882,Books,8.643836434082258,North
6,134.67610043998695,808.0566026399217,Books,4.370672488615893,East
4,364.93880293396165,1459.7552117358466,Books,5.263750025434441,East
9,88.57474340988962,797.1726906890066,Clothing,6.467704248354991,West
1,244.6402945081446,244.6402945081446,Books,0.22053789328627493,South
10,465.20464243719846,4652.046424371984,Clothing,41.93718454940747,South
3,440.24677217774445,1320.7403165332335,Books,3.571855824962516,West
3,13.933460085542674,41.80038025662802,Clothing,0.11304639514389202,South
2,447.49414363713237,894.9882872742647,Beauty,1.613624867384932,North
5,79.21970944188355,396.09854720941775,Electronics,1.7853710344599607,North
3,395.6354742828337,1186.906422848501,Clothing,3.209910810676888,South
3,189.94776067568182,1381.9756075398602,Books,3.7374626654119805,North
6,321.35311352063263,1928.1186811237958,Electronics,10.428941792991415,East
3,222.03360555412155,666.1008166623647,Beauty,1.801426103393951,South
2,317.25274371151147,634.5054874230229,Clothing,1.1439857342895394,West
9,71.94685407494049,647.5216866744644,Clothing,5.253540183604006,West
6,205.0892252784031,1230.5353516704185,Beauty,6.655804791699466,South
5,238.01202804940382,1190.060140247019,Electronics,5.3640663886077204,West
10,264.2660172143946,2642.660172143946,Clothing,23.82300545410632,East
5,409.87246910778504,2049.362345538925,Beauty,9.237277431627822,North
10,307.14893143215505,3071.4893143215504,Electronics,27.688806702659868,East
10,302.0238041798513,3020.238041798513,Beauty,27.226787651661095,East
1,171.35472719695113,171.35472719695113,Clothing,0.1544725516973323,North
9,253.66519325828656,2282.986739324579,Beauty,18.522565066931133,East
7,393.4708318257831,2754.2958227804816,Clothing,17.380563558636513,North
9,351.4704880515142,3163.234392463628,Clothing,25.664281726706882,North
10,65.83803516613716,658.3803516613716,Clothing,5.935155368758837,South
2,448.58099311867375,897.1619862373475,Clothing,1.6175439518588994,East
5,261.02063022143614,1305.1031511071806,Books,5.882610222595081,East
10,425.7566818958007,4257.5668189580065,Beauty,38.38103688790671,West
7,419.61389595955137,1381.9756075398602,Clothing,8.720746219294622,East
10,394.65892114315255,3946.5892114315257,Books,35.577641537153774,West
5,268.55212250791175,1342.7606125395587,Electronics,6.052347126066012,West
7,338.7124690812954,2370.987283569068,Books,14.961753504454812,South
10,79.62680000938532,796.2680000938532,Books,7.178182465200041,South
1,89.26989746783772,89.26989746783772,Electronics,0.08047486682854392,North
2,487.27990458144745,974.5598091628949,Books,1.7570888526469102,South
10,111.94207919474168,1119.4207919474168,Beauty,10.091334448942048,North
3,119.55955729696318,358.6786718908895,Books,0.9700230147029478,North
8,404.8377334945916,3238.7018679567327,Clothing,23.35695314224606,West
5,303.86412289545785,1519.3206144772894,Beauty,6.84817209317239,North
6,280.3403894822492,1682.042336893495,Books,9.09794702812862,South
1,95.0364109482516,95.0364109482516,Electronics,0.08567325304343233,South
4,391.6571767549376,1566.6287070197504,Books,5.649126531711793,North
6,141.93877788486088,851.6326673091653,Clothing,4.6063697236731755,East
